transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_1b19284e34c7,7.67,0.4455,11,0,31,31,1,3,20,475.0,0.1794,283.74,17.0,0.2145,0.0442,0.8161,0.0,0.0,0.0,1,credential_based_fraud,card_not_present,cred_cnp_001,scn_32ed1527bc46,overt_fraud,1,4,1,1,0,0,0,4,2,0
txn_3cf40103f882,61.48,0.7313,11,0,31,31,23,3,18,475.0,0.1794,283.74,17.0,0.2145,0.0442,0.8161,0.3151,24.0,1.0,1,credential_based_fraud,card_not_present,cred_cnp_001,scn_32ed1527bc46,overt_fraud,2,4,1,1,0,3,3,6,1,0
txn_4ca5bc93a306,11.33,0.4256,11,1,31,31,23,3,17,475.0,0.1794,283.74,17.0,0.2145,0.0442,0.8161,0.3151,24.0,1.0,1,credential_based_fraud,card_not_present,cred_cnp_001,scn_32ed1527bc46,overt_fraud,0,4,1,1,0,5,4,6,2,0
txn_9d15afd37365,49.49,0.4221,11,0,31,31,23,3,17,475.0,0.1794,283.74,17.0,0.2145,0.0442,0.8161,0.3151,24.0,1.0,1,credential_based_fraud,card_not_present,cred_cnp_001,scn_32ed1527bc46,overt_fraud,4,4,1,1,0,5,5,6,2,0
txn_65a4f12fb51b,18.78,0.4913,11,1,31,31,1,3,16,475.0,0.1794,283.74,17.0,0.2145,0.0442,0.8161,0.0,0.0,0.0,1,credential_based_fraud,card_not_present,cred_cnp_001,scn_32ed1527bc46,overt_fraud,4,4,1,1,1,3,0,2,2,1
txn_cf4e968f2945,11.87,0.6614,11,0,31,31,23,3,15,475.0,0.1794,283.74,17.0,0.2145,0.0442,0.8161,0.3151,24.0,1.0,1,credential_based_fraud,card_not_present,cred_cnp_001,scn_32ed1527bc46,overt_fraud,1,4,1,1,0,3,3,3,1,0
txn_32dd2a886f7c,72.7,0.2076,11,0,31,31,23,1,13,475.0,0.1794,283.74,17.0,0.2145,0.0442,0.8161,0.3151,24.0,1.0,1,credential_based_fraud,card_not_present,cred_cnp_001,scn_32ed1527bc46,overt_fraud,1,4,1,1,0,1,1,1,2,0
txn_ca1fba1862e5,26.04,0.3139,9,0,17,17,1,3,4,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,4,8,4,1,0,5,5,4,3,0
txn_1b82d60d31e7,87.46,0.4324,10,0,17,17,12,3,5,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,4,8,4,1,0,3,3,3,3,0
txn_c6c58f73e92b,79.68,0.141,12,0,17,17,12,3,6,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,1,8,4,1,0,1,1,3,3,0
txn_257c96821bfd,144.91,0.4995,13,0,17,17,12,3,7,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,0,8,4,1,0,3,3,2,3,0
txn_2bb4d1b566fe,141.48,0.2946,14,1,17,17,1,3,8,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,3,8,4,1,1,1,3,3,3,1
txn_1de64ef6f574,32.62,0.3719,15,0,17,17,12,3,9,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,2,8,4,1,0,2,2,2,3,0
txn_670aa092fa53,64.0,0.6545,17,1,17,17,12,3,10,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,2,8,4,1,0,1,4,6,3,0
txn_edba32144615,53.2,0.3095,18,0,17,17,12,3,11,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,4,8,4,1,0,5,5,4,3,0
txn_033d46f6dc52,226.61,0.08,19,0,17,17,1,3,11,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,4,8,4,1,0,2,2,5,3,0
txn_014d35eca4ee,73.01,0.4635,20,0,17,17,12,3,12,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,1,8,4,1,0,5,5,0,3,0
txn_ffd0e2e1e3b1,4.0,0.3819,22,0,17,17,12,3,13,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,1,8,4,1,0,2,2,0,3,0
txn_e606efbda8dc,32.15,0.4943,23,0,17,17,12,3,14,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,1,8,4,1,0,3,3,0,3,0
txn_a33f9832491b,21.09,0.5309,0,0,17,17,1,3,15,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,0,8,4,1,0,2,2,6,3,0
txn_1012ccb4566b,37.53,0.4421,1,1,17,17,12,3,16,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,3,8,4,1,0,4,2,5,3,0
txn_54860aedaf31,105.43,0.2152,3,1,17,17,12,3,17,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,1,8,4,1,0,0,2,4,3,0
txn_05895b2f261f,23.26,0.3138,4,0,17,17,12,2,18,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.8311,138.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,4,8,4,1,0,1,1,5,3,0
txn_be5f6aa0ba86,14.84,0.5802,5,1,17,17,1,2,19,646.0,0.2034,122.66,125.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,consumer_account_takeover,cred_consumer_ato_001,scn_d84f4d706562,overt_fraud,4,8,4,1,0,2,3,0,3,0
txn_212b36bfaa14,26.58,0.2741,9,0,7,7,1,3,5,236.0,0.2846,184.96,1165.0,0.2258,0.0063,1.3886,0.0,0.0,0.0,1,credential_based_fraud,merchant_admin_takeover,cred_merchant_admin_ato_001,scn_1110cbdeca5c,overt_fraud,4,7,0,0,0,2,2,1,0,0
txn_023780445f49,214.13,0.6534,11,0,7,7,5,3,6,236.0,0.2846,184.96,1165.0,0.2258,0.0063,1.3886,0.5061,156.0,1.0,1,credential_based_fraud,merchant_admin_takeover,cred_merchant_admin_ato_001,scn_1110cbdeca5c,overt_fraud,3,7,0,0,0,1,1,1,0,0
txn_3b12d338a90d,96.66,0.1831,12,0,7,7,5,3,7,236.0,0.2846,184.96,1165.0,0.2258,0.0063,1.3886,0.5061,156.0,1.0,1,credential_based_fraud,merchant_admin_takeover,cred_merchant_admin_ato_001,scn_1110cbdeca5c,overt_fraud,4,7,0,0,0,1,1,6,0,0
txn_85cfa438e66b,27.22,0.4067,14,0,7,7,5,3,8,236.0,0.2846,184.96,1165.0,0.2258,0.0063,1.3886,0.5061,156.0,1.0,1,credential_based_fraud,merchant_admin_takeover,cred_merchant_admin_ato_001,scn_1110cbdeca5c,overt_fraud,3,7,0,0,0,2,2,0,0,0
txn_97b52e9f4462,47.42,0.2188,15,0,7,7,1,3,9,236.0,0.2846,184.96,1165.0,0.2258,0.0063,1.3886,0.0,0.0,0.0,1,credential_based_fraud,merchant_admin_takeover,cred_merchant_admin_ato_001,scn_1110cbdeca5c,overt_fraud,3,7,0,0,0,0,0,3,0,0
txn_e907b5a72f99,48.25,0.2059,16,0,7,7,5,3,10,236.0,0.2846,184.96,1165.0,0.2258,0.0063,1.3886,0.5061,156.0,1.0,1,credential_based_fraud,merchant_admin_takeover,cred_merchant_admin_ato_001,scn_1110cbdeca5c,overt_fraud,4,7,0,0,0,2,2,0,0,0
txn_2c762911d6ed,54.62,0.3912,18,0,7,7,5,1,11,236.0,0.2846,184.96,1165.0,0.2258,0.0063,1.3886,0.5061,156.0,1.0,1,credential_based_fraud,merchant_admin_takeover,cred_merchant_admin_ato_001,scn_1110cbdeca5c,overt_fraud,2,7,0,0,0,0,0,5,0,0
txn_69605cc2d2ec,1.32,0.09,9,0,306,306,1,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,4,4,5,3,0
txn_01c5630e227f,7.07,0.3561,9,0,306,306,229,3,7,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,2,2,5,3,0
txn_634d8967bf92,2.76,0.4583,9,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,4,4,1,3,0
txn_b13177ff7fb5,2.86,0.4474,9,0,306,306,229,3,9,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,0,0,1,3,0
txn_1839ea15f235,4.47,0.2823,10,0,306,306,1,3,10,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,5,5,3,3,0
txn_2def6f6fc198,6.06,0.3191,10,0,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,0,0,6,3,0
txn_facf8435b1c5,3.53,0.3423,10,1,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,0,3,2,3,0
txn_39992d21bbce,3.44,0.3331,10,0,306,306,229,3,12,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,3,3,6,3,0
txn_5c2ab8e7fc5f,2.6,0.3422,10,0,306,306,1,3,13,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,4,4,4,3,0
txn_0273f2ae996d,3.35,0.2803,10,0,306,306,229,3,14,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,4,4,0,3,0
txn_53c4e697f880,2.9,0.4642,10,0,306,306,229,3,15,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,3,3,3,3,0
txn_00911bfdbf93,4.22,0.2025,10,1,306,306,229,3,16,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,2,3,2,3,0
txn_64d493b68797,2.96,0.3671,10,0,306,306,1,3,17,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,5,5,5,3,0
txn_44544bb61fc0,0.96,0.1485,10,0,306,306,229,3,18,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,1,1,5,3,0
txn_2de8b18d23da,7.38,0.2423,10,0,306,306,229,3,19,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,1,1,6,3,0
txn_b906798594df,2.72,0.1891,10,0,306,306,229,3,18,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,1,1,0,3,0
txn_649cc8e2c263,3.47,0.372,10,0,306,306,1,3,19,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,1,1,6,3,0
txn_6d30179dba8a,5.4,0.2868,10,0,306,306,229,3,19,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,1,2,2,0,3,1
txn_1c2b201af65b,7.95,0.5714,10,0,306,306,229,3,20,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,2,2,3,3,0
txn_4cb8875d7dbb,2.72,0.6753,10,0,306,306,229,3,20,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,3,3,2,3,0
txn_928c184cb1b1,7.87,0.2419,11,0,306,306,1,3,20,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,1,1,2,3,0
txn_86e7309a35af,6.41,0.3873,11,0,306,306,229,3,20,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,3,3,2,3,0
txn_b50a6ebed0ed,6.46,0.5247,11,0,306,306,229,3,18,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,4,4,4,3,0
txn_14a8e1707ddc,6.58,0.5998,11,0,306,306,229,3,17,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,5,5,6,3,0
txn_2572fb43e4e4,0.8,0.3342,11,0,306,306,1,3,17,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,0,0,6,3,0
txn_2636d77183e9,7.14,0.5498,11,0,306,306,229,3,16,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,0,0,5,3,0
txn_69f86dcd77ed,2.05,0.4878,11,0,306,306,229,3,15,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,2,2,3,3,0
txn_6f2f5094ee17,1.66,0.3688,11,0,306,306,229,3,13,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,1,1,6,3,0
txn_061b6c10457b,1.67,0.4161,11,1,306,306,1,3,12,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,2,0,6,3,0
txn_339cc6e28069,4.06,0.4652,11,0,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,2,2,3,3,0
txn_ad36408846a3,3.47,0.4155,11,0,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,0,0,5,3,0
txn_f1a131b41ac0,7.53,0.3094,11,0,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,2,2,0,3,0
txn_c3324c2be06b,2.12,0.08,11,0,306,306,1,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,5,5,5,3,0
txn_3ff6e91bad53,6.12,0.6964,11,0,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,1,1,5,3,0
txn_d20359c9a04c,1.91,0.5147,11,1,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,4,0,4,3,0
txn_87ba0aed5619,4.12,0.3063,11,0,306,306,229,3,11,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,0,0,5,3,0
txn_a4688938cb96,6.3,0.5484,12,0,306,306,1,3,10,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,5,5,5,3,0
txn_779639f5eafb,5.02,0.1279,12,0,306,306,229,3,10,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,5,5,4,3,0
txn_791773496e87,5.58,0.5113,12,0,306,306,229,3,10,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,3,3,2,3,0
txn_79341cab6e87,1.82,0.5422,12,0,306,306,229,3,10,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,4,4,5,3,0
txn_5bfe74c6cf3c,6.63,0.3311,12,0,306,306,1,3,9,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,0,0,3,3,0
txn_a52d7c66e1b0,5.78,0.3007,12,0,306,306,229,3,9,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,2,2,3,3,0
txn_044d3b48a98a,7.99,0.4124,12,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,0,0,5,3,0
txn_913c849ed8bc,1.96,0.1699,12,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,4,4,3,3,0
txn_4ddcf19f7fa6,3.7,0.5411,12,0,306,306,1,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,3,3,5,3,0
txn_25e8a0071fd0,4.08,0.2589,12,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,2,2,4,3,0
txn_ea162f0932d0,4.78,0.2877,12,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,2,2,0,3,0
txn_4066f1d6f3de,4.3,0.3311,12,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,1,1,6,3,0
txn_492f754a927d,6.86,0.2698,12,0,306,306,1,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,1,1,6,3,0
txn_34daa77e700a,1.7,0.313,12,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,4,4,2,3,0
txn_90754989b144,5.92,0.2803,12,0,306,306,229,3,8,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,3,8,4,1,0,0,0,4,3,0
txn_70a578c5b006,6.59,0.8359,12,0,306,306,229,3,7,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,1,1,6,3,0
txn_36391151ef95,2.32,0.4217,13,0,306,306,1,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,2,2,1,3,0
txn_19368d8b7e82,6.33,0.2927,13,0,306,306,229,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,4,8,4,1,0,1,1,2,3,0
txn_5789e4d15556,3.1,0.3858,13,0,306,306,229,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,4,4,1,3,0
txn_b93bff3d3587,0.79,0.4207,13,0,306,306,229,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,3,3,1,3,0
txn_59e7cf0d9e4c,2.76,0.6189,13,0,306,306,1,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,2,8,4,1,0,4,4,6,3,0
txn_d628d17a55f5,3.21,0.1667,13,0,306,306,229,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,5,5,1,3,0
txn_77ba9c4315d1,4.4,0.4666,13,0,306,306,229,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,0,8,4,1,0,5,5,3,3,0
txn_6cb2c2b8b5ab,6.21,0.2771,13,0,306,306,229,3,6,223.0,0.0642,63.75,368.0,0.0044,0.0005,0.1104,0.0901,994.0,0.0,1,credential_based_fraud,credential_stuffing,cred_stuffing_001,scn_e1461744d3d4,stealth_fraud,1,8,4,1,0,0,0,4,3,0
